info,answer,explanation,question
111年學測-社會科第27題,D,解題關鍵：本題測驗目標為學生能否理解史料，判斷臺灣與中國大陸沿海城市的海運交易。答題關鍵是兩岸區域分工型態 解  析：根據題幹「商人雇船裝載，擇內地可售之處，本省則運至漳、泉、福州，往北則運至寧波、上海……取其所售之值，購買飲食、衣服及日用必需要物等件，隨船載回發賣。」顯示清治前期在臺漢人與中國大陸沿海進行的商品交換為區域分工 (A)1860 年代臺灣開港通商後，外國洋行才在臺設立 (B)史料呈現臺灣與中國大陸間的對渡貿易，屬漢人對漢人的貿易，並非和原住民族進行交易 (C)臺灣輸往中國大陸的多為米、糖等未經加工的農產品  ,"27. ◎同學在進行歷史專題報告時，蒐集到一份1830年代北臺灣的史料，指出：「淡（水）廳貨之大者，莫如油、米，次（其次）麻、豆，次（其次）糖、菁（染料），至茄藤、通草之屬，多出於內山，樟腦、茶葉惟淡北內港始有之。商人雇船裝載，擇內地可售之處，本省則運至漳、泉、福州，往北則運至寧波、上海，往南則運至澳門等處。凡港路可通者，無不爭相貿易，取其所售之值，購買飲食、衣服及日用必需要物等件，隨船載回發賣。」依據前述記載，請問： 上述史料最適合作為下列哪項推論的佐證？ (A)外國洋行已在臺灣設立並發展 (B)漢人和原住民族貿易相當熱絡 (C)農業和農產加工技術已很成熟 (D)兩岸物產可互補形成生產分工  "
111年學測-社會科第28題,C,解析：由圖中位置來看，子為溫帶海洋性氣候、丑為高地氣候、寅為溫帶地中海型氣候、卯為溫帶大陸性氣候。根據題幹敘述「甲作物的播種季節……能維持於20C～30C更有助生長發育」，若僅考慮作物生長與氣溫的關係，甲作物（棉花）在歐洲的主要產區最可能為緯度最低的寅區，故選(C)。子丑卯的播種氣溫太低，且丑卯的成長期氣溫不夠高。 ,"28. ◎ 照片 1 是甲、乙兩種農作物的收成景象。其中甲作物的播種季節，氣溫需要在15C以上，且成長期的氣溫還要穩定上升，能維持於 20C - 30C更有助生長發育。請問：甲 ㇠照片127. 上述史料最適合作為下列哪項推論的佐證？ 長與氣溫的關係，2010年代中期甲作物在 歐洲的主要產區，最可能為下列何者？ 卯 子 丑 寅 圖5(A)基隆（雞籠） (B)萬華（艋舺） (C)淡水（滬尾） (D)大溪（大嵙崁）, (A)外國洋行已在臺灣設立並發展 (B)漢人和原住民族貿易相當熱絡, (C)農業和農產加工技術已很成熟 (D)兩岸物產可互補形成生產分工, (A)子, (B)丑, (C)寅, (D)卯"
111年學測-社會科第32題,D,解  析：根據題幹敘述可以得知石滬常建於高低潮間的平坦地區，將魚群留置於退潮後露出海面的石滬滬房內，因此石滬最可能出現在岩岸的海蝕平台或沙岸的潮埔，但因題幹說到「利用附近的石塊堆築……」，可推論石滬多分布在岩岸地形的海蝕平台，因海蝕平台位於潮間帶且平坦不易堆積。潟湖及沙嘴屬於沙岸地形，附近不易取得堆築石滬所需的石塊，且因其為海積地形，容易堆積泥沙，興建石滬容易淤積無法發揮功用；海階則為地形抬升後的海岸，落差太大，少有大面積的潮間帶，故選(D)。,"32. ◎ 石滬是臺灣某些地區重要的文化地景，它是在高低潮間的平坦地區，利用附近的石塊堆築的半圓形或馬蹄形捕魚陷阱，其漁獲原理之一是漲潮時魚群游至被淹沒的石滬內覓食，退潮時魚群被石滬伸腳阻擋，並留置於露出海面的石滬滬房內。請問：31. 圖 6 中哪條登山步道，最可能是沿著谷地設 寅 置？ 丁 N(A)甲, (B)乙 0 0.15 0.3 KM, (C)丙 圖6, (D)丁, (A)潟湖 (B)沙嘴 (C)海階 (D)海蝕平台"
111年學測-社會科第33題,A,解  析：依據題幹中提到的石滬捕魚原理為：「退潮時魚群被石滬伸腳阻擋，並留置於露出海面的石滬滬房內」，圖中的甲圖，滬房位在水深較深處，在退潮時魚群會停留在此，若欲游出滬房，則會被石滬的伸腳阻擋，如此可以留下最多的魚群，因此漁民可以獲取最大的漁獲量，故選(A)。,"33. 依據石滬捕魚的原理，漁民為獲取最大漁獲量，設置石滬時最可能採取圖 7 中哪 種開口方向？ 滬房 2 水 深 (m) 1 伸腳 甲 ㇠ 丙 丁 陸地 圖7(A)甲 (B)乙 (C)丙 (D)丁, "
111年學測-社會科第34題,A,解析：從題幹敘述可以得知，該地區平地的樹木已被砍伐殆盡，山坡地也種滿作物，連河中沙洲這類的邊際土地也開闢為田園，偏遠地區的原始森林也已被開發，而造成這些現象的主因即為快速增加的人口，表示人口增加造成該地區的土地超限使用，也就是超過該地環境負載力的上限，故選(A)。 ,"34. ◎ 1855 年清代某官僚在日記中指出：在某地區，山坡地上種滿了高粱、玉米，河中的沙洲多已開闢為田園；平地的樹木已被砍伐殆盡，偏遠地區的原始林區也已被開發。據此，他主張：亂世的根源，在於人口數量太多。追求長治久安的方法，就要透過放寬殺女嬰的禁令、發放避孕或墮胎的藥品、延後男女婚姻年齡等策略，以控制人口增加的速度。該官僚分析人口問題的成因雖然正確，但主張的減緩人口成長策略卻過於激進且不人道，並未獲得社會及各級官員認同，也未被政府採納。請問： 第 9 頁 111年學測 共 17 頁 社會考科(A)超過環境負載力上限 (B)區域互賴已超過限度, (C)原住居民已遷徙他鄉 (D)產業分工已發展成熟"
111年學測-社會科第36題,C,解  析：該地為新竹高鐵站周邊地區。照片2中的街景有完善的道路及交通號誌，道路二側有密集的建築物，因此最有可能位於圖9中的丙處。甲、乙二處沒有道路且為未開發的綠地；丁為河川地，皆不符合照片2中的景觀，故選(C)。 ,"36. ◎ 圖 8 及圖 9 為兩個不同年份拍攝的臺灣某高鐵車站及其周邊地區遙測衛星影像圖，照片 2 是圖 9 中某地的實景照片。請問：甲㇠㇠高高丙丙鐵鐵車車站站丁圖8 圖9 照片235. 由該官僚主張的減緩人口成長策略判斷，其所處的時代，經濟活動最可能有何特 徵？(A)資源採集需要族群密切合作 (B)貿易活動需要精確計算能力, (C)農業生產需要大量體力勞動 (D)城市對鄰近鄉村依賴程度低, (A)甲 (B)乙 (C)丙 (D)丁"
111年學測-社會科第37題,D,解  析：從圖8中可以發現高鐵車站完成前，周邊地區農田及荒地多且道路尚未興建完成，但該地區當時已經有明顯的鐵道經過。圖9則高鐵車站出現，且鄰近建築物及道路建設增加，根據圖8及圖9的衛星影像可以得知，鐵道建設早於此區的發展，故選(D)。(A)由圖8 看不出是建物密集的中心商業區；(B)由圖9判斷農地和荒地多已變更土地利用；(C)由圖8、圖9判斷西南方的河川並未改道。 ,"37. 依據圖 8、圖 9 影像資訊的差異，下列對於該地區的推論，哪項最為合理？(A)中心商業區進行市地重劃, (B)農地多轉為發展休閒農業, (C)河川曾因洪患災害而改道, (D)鐵道建設早於此區的發展, "
111年學測-社會科第38題,A,解  案：A 析：依「戒嚴令第二條」內容提到「……並規定省內海上交通航線（辦法另行公布）外，其餘各港，一律封鎖，嚴禁出入。」選項中只有(A)蘇澳—安平為臺灣省內航線，其餘(B)新竹—廈門（福建省）、(C)臺中—香港、(D)花蓮—東京（日本）皆跨省或跨國，故選(A),"38. ◎ 臺灣曾於民國 38 年 5 月實施戒嚴。當時由警備總部公告的《戒嚴令》第二條規定：「自同日起，除基隆、高雄、馬公三港口在本部監護之下，仍予開放，並規定省內海上交通航線（辦法另行公布）外，其餘各港，一律封鎖，嚴禁出入。」第四條也列舉處以死刑的各項「擾亂治安」行為，包括：造謠惑眾、聚眾暴動、擾亂金融、搶奪財物、鼓動學潮、破壞交通通信、妨害公眾用水及電氣煤氣事業、持有槍彈或爆裂物等。該次戒嚴歷經 38 年，直至民國 76 年始依總統令解除（圖 10）。請問： 111年學測 第 10 頁 社會考科 共 17 頁 的交通航線仍有機會從事貨物運輸的往來？(A)蘇澳－安平, (B)新竹－廈門, (C)臺中－香港, (D)花蓮－東京 圖10"
111年學測-社會科第39題,C,解題關鍵：本題測驗目標為學生能否解讀史料，並了解史料背後的意涵。答題關鍵是臺灣省對外交通的管制 解  析：根據《戒嚴令》第二條規定：「除基隆、高雄、馬公三港口在本部監護之下，仍予開放，並規定省內海上交通航線（辦法另行公布）外，其餘各港，一律封鎖，嚴禁出入。」可見當時除了基隆、高雄、馬公三港口可在監視下對外開放，其餘港口向外的航線一律封鎖。1949年，中華民國政府在國共內戰中逐漸敗退，警備總部為避免大陸地區人民大量逃難來臺灣，引發臺民恐慌，進而影響國民黨在臺的統治，故於5 月20日宣布臺灣實施戒嚴，藉此穩定臺灣政情 ,"39. ◎ 臺灣曾於民國 38 年 5 月實施戒嚴。當時由警備總部公告的《戒嚴令》第二條規定：「自同日起，除基隆、高雄、馬公三港口在本部監護之下，仍予開放，並規定省內海上交通航線（辦法另行公布）外，其餘各港，一律封鎖，嚴禁出入。」第四條也列舉處以死刑的各項「擾亂治安」行為，包括：造謠惑眾、聚眾暴動、擾亂金融、搶奪財物、鼓動學潮、破壞交通通信、妨害公眾用水及電氣煤氣事業、持有槍彈或爆裂物等。該次戒嚴歷經 38 年，直至民國 76 年始依總統令解除（圖 10）。請問：39. 《戒嚴令》第二條規定最主要的目的應是：(A)禁止臺灣生產的米、糖外銷，以免發生糧荒, (B)切斷臺灣與前殖民母國日本之間的政治聯繫, (C)管制大陸地區軍民撤離來臺以穩定臺灣政情, (D)與美國共同協議以便執行圍堵共產主義政策"
111年學測-社會科第40題,B,解題關鍵：由題文可知戒嚴令第四條列舉處以死刑的各項「擾亂治安」行為，包括：造謠惑眾、聚眾暴動、擾亂金融、搶奪財物、鼓動學潮、破壞交通通信、妨害公眾用水及電氣煤氣事業、持有槍彈或爆裂物等。上述之行為，不分情節輕重均判死刑，不符合侵害最小的原則，有違比例原則，故本題須了解比例原則的意涵。 答  案：B 解  析：(A)從題文來看，國家禁止的行為確實與防止擾亂治安有關，因此符合公益目的 (B) 選項敘述涉及比例原則的必要性，不分情節輕重均判死刑，不符侵害最小的原則。因此為正確答案 (C)每個國家都會把嚴重影響社會秩序的行為界定為「犯罪」，即「入罪化」。有些行為會入罪化，有些不會，這是每個國家可以透過立法決定的，不違反平等原則。此外，平等原則指非有正當理由，不得有差別待遇，與題文中的第四條無關 (D) 題文並未提到溯及既往處罰人民的相關資訊 ,"40. ◎ 臺灣曾於民國 38 年 5 月實施戒嚴。當時由警備總部公告的《戒嚴令》第二條規定：「自同日起，除基隆、高雄、馬公三港口在本部監護之下，仍予開放，並規定省內海上交通航線（辦法另行公布）外，其餘各港，一律封鎖，嚴禁出入。」第四條也列舉處以死刑的各項「擾亂治安」行為，包括：造謠惑眾、聚眾暴動、擾亂金融、搶奪財物、鼓動學潮、破壞交通通信、妨害公眾用水及電氣煤氣事業、持有槍彈或爆裂物等。該次戒嚴歷經 38 年，直至民國 76 年始依總統令解除（圖 10）。請問：40. 《戒嚴令》第四條的規定，因為下列哪項理由而「違反」法治國家應遵循的法律 原則？(A)國家禁止的行為與防止擾亂治安無關, (B)國家對於違反行為不分輕重均判死刑, (C)國家只限制部分違法行為而違反平等, (D)國家以法規範事後溯及既往處罰人民"
111年學測-社會科第41題,D,解題關鍵：圖10的解除《戒嚴令》公告，同時有3人署名。而署名的用意在於讓掌握實權者負決策責任，此為內閣制的特徵之一 答  解案：D 析：(A) 國防部部長署名是因為與戒嚴令相關，但不能佐證國防部為各部會之首 (B) 我國總統有部分實權，任免行政院院長、經立法院同意的人事命令、解散立院等命令，不須行政院院長副署 (C) 行政院院長組閣後掌理內政事務，因此並非事事遵循總統命令 (D) 戒嚴令上有國家元首簽名，也有行政院院長、相關部會首長副署，可以佐證內閣制的副署制度。因此為正確答案,"41. 圖 10 的解除《戒嚴令》公告，同時有 3 人署名，可用以佐證我國憲政體制的何 種特徵？(A)總統為三軍統帥且國防部為行政院各部會之首, (B)總統發布命令皆須行政院長與國防部長之副署, (C)行政院長與國防部長皆須遵循總統的命令行事, (D)總統和行政院的關係及運作含有內閣制的精神, "
111年學測-社會科第42題,B,解題關鍵：本題所須擷取的題文資訊為：「開放式電子地圖協作平台，其圖資允許所有人使用及編輯，無須付費，可以將圖資用於個人、教育、商業、政府以及其他用途，如救災資訊地圖、飲水機分布地圖等。」透過開放協作平台能滿足多元需求，經濟效率也會因此提升 答  解  案：B 析：(A) 從題文無法看出是否降低外部成本，但圖資允許所有人使用，無須付費，可增加外部效益，提升經濟效率 (B) 由滿足「更多市場需求」可知經濟效率會提升。因此為正確答案 (C) 題文只有提到以往政府與企業製作的地圖未必符合某些群體的需求，但無法據此推斷開放式地圖只能滿足特定群體的需求。此外，開放式地圖允許所有人使用、應用層面廣，故會提升經濟效率 (D) 從題文可知開放式地圖可以彌補政府和企業製作地圖的不足，提供更多元的體驗選擇，彼此應該是互補關係，而不是市場競爭關係，故提供免費圖資應不至於降低電子地圖的市場價值 ,"42. ◎ 由於網路地圖技術的革新，地圖繪製的技術不再專屬於政府和企業，非專業的民眾透過網路協作及編輯，可以參與集體建置和提供具空間分布性質的資料與地圖。以往政府提供的地圖，或企業為商業利益製作的地圖，例如 Google 等商用電子地圖服務，主要提供主流群體所需，卻未必符合某些群體的生活體驗或需求。近年來，由民眾參與的開放式電子地圖協作平台，其圖資允許所有人使用及編輯，無須付費，可以將圖資用於個人、教育、商業、政府以及其他用途，如救災資訊地圖、飲水機分布地圖等。請問： 第 11 頁 111年學測 共 17 頁 社會考科 種影響？(A)免費查詢地圖資訊可降低外部成本，提升經濟效率, (B)自由編輯地圖可滿足更多市場需求，提升經濟效率, (C)開放式地圖只有滿足特定群體需求，減少經濟效率, (D)免費的圖資降低電子地圖市場價值，減少經濟效率"
111年學測-社會科第44題,B,解題關鍵：本題測驗目標為學生能否透過閱讀文字，判斷帝國主義擴張對伊斯蘭世界的影響。答題的關鍵是伊斯蘭世界受到西方衝擊 解  析：十五世紀中葉起，鄂圖曼帝國領有巴爾幹半島、西亞地區及北非地區，多是具戰略價值或商業利益的地區。十八世紀後期起，鄂圖曼帝國的國勢逐漸衰微，當歐洲帝國主義國家向外侵略擴張之際，鄂圖曼帝國便成為目標之一 (A)鄂圖曼帝國圍攻維也納失利是在十七世紀後期，並非十九世紀後期 (C)兩次大戰的時間是在二十世紀 (D)一次大戰（二十世紀初）後，凱末爾領導軍隊擊退列強入侵，建立土耳其共和國 ,44. ◎一位出生於阿富汗的思想家，據聞是穆罕默德的後裔，在十九世紀後期見到當時伊斯蘭世界受到西方列強勢力入侵，伊斯蘭族群四分五裂，且當時最大的伊斯蘭帝國—鄂圖曼帝國也無法善盡保護伊斯蘭世界之責。為了讓伊斯蘭世界團結共同抵禦列強，他走訪中東、北非、歐洲各地，倡議「泛伊斯蘭主義」，嘗試建立跨宗派、地域、民族的單一伊斯蘭國度。「泛伊斯蘭主義」不是與西方對抗的軍事行動策略，也非教條儀式與民族主義，而是強調以伊斯蘭的基本信仰為普遍生活倫理規範，以此團結伊斯蘭世界並促進其政治現代化。請問： 當時鄂圖曼帝國面臨的危機為何？ (A)帝國多次進攻基督教大城維也納未果，伊斯蘭勢力擴張失敗 (B)新帝國主義者覬覦近東地理區位與資源，使得國土深受威脅 (C)世界大戰爆發，帝國加入德、奧匈帝國陣營，戰後國勢衰弱 (D)軍人凱末爾推動西化政策，引起保守者反抗，國內政局不安 
111年學測-社會科第45題,C,解題關鍵：本題只須正確擷取：「『泛伊斯蘭主義』不是與西方對抗的軍事行動策略，也非教條儀式與民族主義，而是強調以伊斯蘭的基本信仰為普遍生活倫理規範，以此團結伊斯蘭世界並促進其政治現代化」即可作答 答  案：C 解  析：(A)題文提及泛伊斯蘭主義不是與西方對抗的軍事行動策略，故並非對抗西方諸列強入侵的武力團結主義 (B)題文提及泛伊斯蘭主義並非民族主義 (C)題文提及泛伊斯蘭主義以伊斯蘭基本信仰團結伊斯蘭世界，故與重建伊斯蘭文化共同價值與信念有關。因此為正確答案 (D)題文提及泛伊斯蘭主義不強調教條儀式 ,"45. ◎ 一位出生於阿富汗的思想家，據聞是穆罕默德的後裔，在十九世紀後期見到當時伊斯蘭世界受到西方列強勢力入侵，伊斯蘭族群四分五裂，且當時最大的伊斯蘭帝國—鄂圖曼帝國也無法善盡保護伊斯蘭世界之責。為了讓伊斯蘭世界團結共同抵禦列強，他走訪中東、北非、歐洲各地，倡議「泛伊斯蘭主義」，嘗試建立跨宗派、地域、民族的單一伊斯蘭國度。「泛伊斯蘭主義」不是與西方對抗的軍事行動策略，也非教條儀式與民族主義，而是強調以伊斯蘭的基本信仰為普遍生活倫理規範，以此團結伊斯蘭世界並促進其政治現代化。請問：45. 依據題文資訊，下列有關該思想家主張的敘述，何者最能凸顯「泛伊斯蘭主義」 的社會規範功能？(A)對抗西方諸列強入侵的武力團結主義, (B)避免伊斯蘭世界分裂的國家民族主義, (C)重建伊斯蘭文化共同價值與集體信念, (D)教育穆斯林信徒遵守伊斯蘭宗教儀式"
111年學測-社會科第46題,D,解  析：該思想家出生於阿富汗，依據伊斯蘭教發源地及阿富汗的位置判斷，其文化擴散過程應為阿拉伯半島向東北經伊朗高原擴散至阿富汗（如圖），故選(D)。,"46. ◎ 一位出生於阿富汗的思想家，據聞是穆罕默德的後裔，在十九世紀後期見到當時伊斯蘭世界受到西方列強勢力入侵，伊斯蘭族群四分五裂，且當時最大的伊斯蘭帝國—鄂圖曼帝國也無法善盡保護伊斯蘭世界之責。為了讓伊斯蘭世界團結共同抵禦列強，他走訪中東、北非、歐洲各地，倡議「泛伊斯蘭主義」，嘗試建立跨宗派、地域、民族的單一伊斯蘭國度。「泛伊斯蘭主義」不是與西方對抗的軍事行動策略，也非教條儀式與民族主義，而是強調以伊斯蘭的基本信仰為普遍生活倫理規範，以此團結伊斯蘭世界並促進其政治現代化。請問：該思想家的出生地被納入伊斯蘭世界的一部分，最可能是透過下列哪種文化擴散過程？ (A)從尼羅河流域向西越過撒哈拉沙漠擴散而來 (B)從尼羅河流域向北越過地中海海域擴散而來 (C)從阿拉伯半島向東南經過南洋群島擴散而來 (D)從阿拉伯半島向東北經過伊朗高原擴散而來 "
111年學測-社會科第49題,D,解題關鍵：本題重點在於解讀表 5，將選項敘述正確對應欄位，並進行數據比較，找出女性保障名額與女性參選的相對關係 答  解  案：D 析：(A) 表中呈現女性當選席次成長 49 席（225-176），雖然女性保障名額增加了 71 席（170-99），但透過女性保障名額當選者只比四年前成長1席（32-31），可推論女性當選席次的成長並非源於女性保障名額的增加，而是因女性候選人增加，故當選機率提升 (B) 表中呈現雖然女性保障名額變多，但透過女性保障名額當選的百分比反而下滑 (C) 表中呈現增加女性保障名額，但透過女性保障名額當選的效果不彰，故難以證明積極平權措施的效益 (D) 女性候選人的數量與女性保障名額的數量具有正向相關，可推論女性保障名額增加，會強化女性投入選舉的誘因。因此為正確答案 ,"49. ◎ 某國在 2015 年修改選舉法規，提高某項民意代表的女性保障席次。表 5 是修法前後兩個年度，該項民意代表選舉的比較。請問：表 5年度比較項目2014 年 2018 年選區數 207 208總席次 987 992候選人總數 2167 2286女性候選人數 359 505（占候選人總數的百分比） （16.6） （22.1）女性當選席次 176 225（占總席次的百分比） （17.8） （22.7）法定女性保障名額 99 170（占總席次的百分比） （10.0） （17.1）透過女性保障名額的當選席次 31 32（占女性當選席次的百分比） （17.6） （14.2） 第 13 頁 111年學測 共 17 頁 社會考科(A)女性當選席次的成長，主要是受惠於女性保障名額的增加, (B)女性保障名額與保障名額的當選席次，兩者具有正向相關, (C)女性保障名額當選席次變化，可證明積極平權措施的效益, (D)女性保障名額的主要效益，在於強化女性投入選舉的誘因"
111年學測-社會科第53題,B,解題關鍵：本題的核心觀念是學生應先理解「大量使用塑膠吸管造成的健康與生態問題屬於外部成本」。答題關鍵在於當外部成本存在時，社會成本＝私人成本＋外部成本，故社會成本會高於私人成本，導致過度生產的情形 解  析：大量使用塑膠吸管造成的健康與生態問題屬於外部成本，故政府實施管制政策，當外部成本存在時，社會成本=私人成本+外部成本。 (A) 由於市場經濟生產者不必負擔外部成本，故從市場經濟的觀點，當外部成本存在時，廠商生產塑膠吸管的成本相對下降，因此會增加生產，而在需求不變的狀況下，均衡價格會下降，均衡數量會增加。簡言之，廠商因成本下降而增產，但可透過價格機能達到均衡，並無生產過多的問題 (B) 由於整體社會必須負擔外部成本，故從整體社會的觀點來看，廠商生產的塑膠吸管數量會過多。因此為正確答案 (C)(D)由於外部成本的存在，會使社會成本高於私人成本，因而從整體社會的觀點，政府應該管制塑膠吸管的使用 ,"53. ◎ 大量使用塑膠吸管所造成的健康與海洋生態破壞問題讓人擔憂。假定某國的民意強烈要求政府應立刻大幅度限制塑膠吸管的使用，且依據現行法律，主管機關已有充分法律授權可發布命令、訂定實施細則與開始日期，以管制塑膠吸管使用；但該機關卻認為茲事體大，仍依循該國法律對制訂行政命令的過程，預先將草案公告周知，並依法舉辦聽證，廣納各界意見，再審慎決定規定內容。請問：52. 依據題文資訊並從供需架構分析，森林野火對該國當年葡萄酒市場有何影響？ 請在答題卷表格中勾選一項變化，並說明若葡萄酒價格不變，此時供給量與需求 量之間出現的現象可稱為？（3 分，10 字內）(A)社會成本高於私人成本，從市場經濟的觀點塑膠吸管的生產數量過多, (B)社會成本高於私人成本，從整體社會的觀點塑膠吸管的生產數量過多, (C)私人成本高於社會成本，從市場經濟的觀點政府應管制塑膠吸管使用, (D)私人成本高於社會成本，從整體社會的觀點政府應管制塑膠吸管使用"
111年學測-社會科第55題,C,解題關鍵：本題測驗目標為學生能否思考胡人遷徙的歷程，答題關鍵是胡人遷徙的時間 解  析：根據題幹「西晉末年，北方戰亂，長安、洛陽二京傾覆」，可判斷此一史事應是永嘉之禍。兩漢以來，胡人不斷往南遷徙、進入中原地區，與漢人雜處。西晉末年，匈奴人劉淵是從長城內起兵攻陷洛陽和長安，故正確答案是內遷胡人舉兵起事 (A) (B)西晉末年的胡人已居於中國境內，並非從長城外（塞外）入侵中原地區 (D)蒙古人是在南宋時期南下擴張勢力，並非西晉時期 ,"55. 解題關鍵：本題測驗目標為學生能否思考胡人遷徙的歷程，答題關鍵是胡人遷徙的時間 解  析：根據題幹「西晉末年，北方戰亂，長安、洛陽二京傾覆」，可判斷此一史事應是永嘉之禍。兩漢以來，胡人不斷往南遷徙、進入中原地區，與漢人雜處。西晉末年，匈奴人劉淵是從長城內起兵攻陷洛陽和長安，故正確答案是內遷胡人舉兵起事 (A) (B)西晉末年的胡人已居於中國境內，並非從長城外（塞外）入侵中原地區 (D)蒙古人是在南宋時期南下擴張勢力，並非西晉時期 55. 解題關鍵：本題測驗目標為學生能否思考胡人遷徙的歷程，答題關鍵是胡人遷徙的時間 解  析：根據題幹「西晉末年，北方戰亂，長安、洛陽二京傾覆」，可判斷此一史事應是永嘉之禍。兩漢以來，胡人不斷往南遷徙、進入中原地區，與漢人雜處。西晉末年，匈奴人劉淵是從長城內起兵攻陷洛陽和長安，故正確答案是內遷胡人舉兵起事 (A) (B)西晉末年的胡人已居於中國境內，並非從長城外（塞外）入侵中原地區 (D)蒙古人是在南宋時期南下擴張勢力，並非西晉時期 "
111年學測-社會科第57題,A,解  析：由題幹敘述「因應疫情的衝擊，許多企業優先選擇的經營策略是：以資訊科技提供遠端客服或維運，……」可知，此為知識經濟的特色，故選(A)。 ,57. ◎ 經調查，臺灣在 COVID-19 疫情三級警戒時期，約 40%的企業因異地生產導致產能調配不易；約 20%的企業，其產品物流配送受阻；約 20%的企業，營運不受疫情影響；另有 20%的企業，反受疫情刺激需求而增加訂單。其中工廠據點較分散，在海外疫情熱區設有生產據點的企業，其產能調配受影響最明顯；如一些機械與電機、電子零組件及光電、車輛與金屬產業等，其零組件配送受阻比例較高，研判應是海運作業耽誤所致。為了因應疫情的衝擊，許多企業優先選擇的經營策略是：以資訊科技提供遠端客服或維運，並精簡行銷、研發等以降低營運成本。請問：才能有效達成？(A)知識經濟發達 (B)產業群聚普遍 (C)經濟結構轉型 (D)產品規格化普及
111年學測-社會科第61題,A,解題關鍵：本題測驗目標為學生能否夠透過閱讀文本資料，理解當今原住民族的處境。答題關鍵是將部落遷離原居地的「集團移住」計畫 解  析：當今臺灣的原住民族運動，主要為正名運動及傳統領域的劃設，其中傳統領域的問題可從日治時期談起。1928 年總督府頒布《森林計畫事業規程》，將官有林野區規劃出部分土地做為「蕃人生活、移住需要」的「準要存置林野」；1930 年起，總督府再以此為基礎，劃設出「蕃人所要地」，將原住民族的部落生活範圍與傳統領域分離。戰後歷經數次更名，成為「原住民保留地」。同時，總督府又透過「集團移住」政策，將原居於深山的原住民遷移至山腳地帶，合併為許多大型部落，導致族群分布的重疊，進而出現引文所言「立霧溪的太魯閣族有許多部落被嵌入布農族的傳統領域」的情況。解嚴後，原住民陸續展開土地權利回復運動，政府曾與原住民族承諾新夥伴關係，使原住民族的土地問題從原本的保留地，轉變成重視傳統領域的劃分。故此題正確答案為(A) ,"61.◎日治時期，臺灣總督府為開發山林資源，拓殖其經濟利益，初期認為山林中的「蕃人」是阻礙開發的「凶惡之徒」，不但不承認其傳統權益，甚至用武力征伐；後期又進行大規模「集團移住」計畫，迫使各原住民部落離開其傳統生活空間，遷移到山腳地帶。部落間原有的往來因此被切斷，重新配置的部落也無法和其他部落建立合作關係，以致內部社會關係瓦解，達到總督府期待的可使原住民「舊來勢力關係中斷」。以立霧溪流域的太魯閣族群來說，集團移住的結果，不僅部落被撤離原居住地，且多數部落遭到分割，還有許多部落被嵌入布農族的傳統領域，造成賽德克族、太魯閣族及布農族混居的情況。請問： 61. 當今哪項原住民族議題，和臺灣總督府推動的原住民族集團移住計畫關係最密切？ (A)傳統領域的劃設 (B)傳統姓名的回復 (C)正名運動的展開 (D)族語復振的推展 "
111年學測-社會科第62題,D,解  析：(A) 原住民取用林木資源仍受國家支配，不符合國際人權觀念與多元文化發展趨勢 (B) 山地與平地原住民立委選區的區分係承繼以往概念，並無改變 (C) 臺灣光復以後，政府沿襲日本人舊有的土地制度和管理的範圍，設立原住民保留地，多屬於公有土地，必須向土地管理機關承租或承購，因此原住民仍非土地的主人、並未取得土地的所有權，未能凸顯原住民族的權利主體地位 (D) 原住民族可以透過部落公法人取得權利主體的地位，使得原住民族的集體權利獲得保障，符合現代國際人權觀念與多元文化發展趨勢。因此為正確答案 ,"62. ◎ 日治時期，臺灣總督府為開發山林資源，拓殖其經濟利益，初期認為山林中的「蕃人」是阻礙開發的「凶惡之徒」，不但不承認其傳統權益，甚至用武力征伐；後期又進行大規模「集團移住」計畫，迫使各原住民部落離開其傳統生活空間，遷移到山腳地帶。部落間原有的往來因此被切斷，重新配置的部落也無法和其他部落建立合作關係，以致內部社會關係瓦解，達到總督府期待的可使原住民「舊來勢力關係中斷」。以立霧溪流域的太魯閣族群來說，集團移住的結果，不僅部落被撤離原居住地，且多數部落遭到分割，還有許多部落被嵌入布農族的傳統領域，造成賽德克族、太魯閣族及布農族混居的情況。請問：62. 題文所述總督府的支配控制及治理措施，有些仍影響至今，包括現行有關原住民 族權益的相關法制；但也有些已經因應國際人權觀念趨勢、多元文化發展而有所 改變。下列政策何者最能凸顯這樣的改變？(A)國家為國有林地所有權人，原住民得由政府機構許可取用森林資源, (B)將原住民立法委員的選舉，分為「山地」與「平地」原住民選舉區, (C)設立原住民保留地以保障原住民生計，並限制將土地轉予非原住民, (D)設有部落會議的原住民族部落，經核定後可取得公法人的主體地位"
