info,answer,explanation,question
111年學測-國文科第25題,C,,甲: 論語的原文: 子曰：「君子有三畏：畏天命，畏大人，畏聖人之言。小人不知天命，而不畏也，狎大人，侮聖人之言。」朱熹的解說: ○1「大人」不止有位者，是指有位、有齒、有德者。○2「畏天命」三字好。是理會得道理，便謹去做，不敢違，便是畏之也。如非禮勿視聽言動，與夫戒慎恐懼，皆所以畏天命也。○3要緊全在知上。纔知得（天命），便自不容不畏。乙: 《孟子》原文: 說大人，則藐之，勿視其巍巍然。堂高數仞，榱題數尺，我得志，弗為也；食前方丈，侍妾數百人，我得志，弗為也；……在彼者，皆我所不為也；在我者，皆古之制也。吾何畏彼哉！朱熹的解說: ○1這為世上有人把大人許多崇高富貴當事，有言不敢出口，故孟子云爾。○2《論語》說「畏大人」，此卻說「藐大人」。大人固當畏，而所謂「藐」者，乃不是藐他，只是藐他許多「堂高數仞，榱題數尺」之類。下列關於資料甲、乙的敘述，最適當的是：(A)小人所狎，是那些徒有高位，但非齒、德兼備的大人(B)彼等小人專為狎大人、侮聖人之事，因此無法知天命(C)合於古制的大人，當不為孟子所藐，且同於孔子所畏(D)孟子提出藐大人的說法，是因自己本無意於大人之位
111年學測-國文科第26題,BD,,26. 下列各組「」內的詞，意義前後相同的是：(A)吾十「有」五而志於學，三十而立／男「有」分，女有歸(B)使吏召諸民當償者，「悉」來合券／吾之所有，「悉」以充贈(C)小學而大遺，吾未「見」其明也／眾視三人，坐月中飲，鬚眉畢「見」(D)向使四君卻客而不「內」，疏士而不用／距關，毋「內」諸侯，秦地可盡王也(E)庭中始為籬，「已」為牆，凡再變矣／昔之所謂鹿港飛帆者，「已」不概見矣
111年學測-國文科第27題,ADE,,下列法律判決文的語意邏輯關係，是由「條件」與在此條件下所產生的「結果」所構成。依據文意，解讀適當的是：除了兩造另有協議及放假日外，親子能以電話、視訊聯絡的時間為每週一、三、五晚上7時至8時之間，且每日（含放假日）合計不得超過30分鐘。(A)判決文的「條件」是指「除了兩造另有協議及放假日外」(B)每週二、四兩日，為自由聯繫時間，不受每日30分鐘之限制(C)除非另有協議，某方能與孩子聯繫的時間僅為每週一、三、五晚上(D)假如每週一、三、五遇放假日，也須比照平日一、三、五的約定計算時長(E)條件制約的「結果」為「每週一、三、五晚上7時至8時之間，且每日（含放假日）合計不得超過30分鐘」
111年學測-國文科第28題,CE,,關於下文對孤崖之花的描述及其寓意，敘述適當的是：行山道上，看見崖上一枝紅花，豔麗奪目，向路人迎笑。詳細一看，原來根生於石罅中，不禁嘆異。想宇宙萬類，應時生滅，然必盡其性。花樹開花，乃花之性，率性之謂道，有人看見與否，皆與花無涉。故置花熱鬧場中花亦開，甚至使生於孤崖頂上，無人過問花亦開。拂其性，禁之開花，則花死。有話要說必說之，乃人之本性，即使王廷廟廡，類已免開尊口，無話可說，仍會有人跑到山野去向天高嘯一聲；屈原明明要投汨羅，仍然要哀號太息。古人著書立說，皆率性之作。當經濟文章無補於世時，古人也會不甘寂寞，去著小說，自有不說不快之勢。這也是屬於孤崖一枝花之類。（改寫自林語堂〈孤崖一枝花〉）(A)花朵扎根於堅硬的石縫裡，故能避風躲雨，綻放光彩(B)花朵之生滅既取決於栽植環境，也受到栽植方法影響(C)花朵以其美麗引人目光，卻非為了迎合路人方始盛開(D)花開喻指為社會奉獻的志意，孤崖喻指忘懷得失的人格(E)花開喻指忠實展現自我，孤崖喻指不被他人理解的處境
111年學測-國文科第29題,ABC,,某導演想籌拍一部年代設定在南宋且符合歷史真實的才子佳人古裝劇，男、女主角皆來自書香門第。下列編劇初擬的幾個構想中，時代與敘述都正確的是：(A)依序在書架上排列《詩經》、《楚辭》、《世說新語》和《杜工部集》，顯示女主角能掌握文學發展的歷史順序(B)安排男主角自述認同的對象為：寫〈五柳先生傳〉的陶潛、〈愛蓮說〉的周敦頤，以表現不慕榮利、高潔雅致的性格(C)女主角以流水對（上、下句具因果、連貫、轉折等關係）考較男主角，男主角能以「欲窮千里目，更上一層樓」正確回應(D)女主角引用元稹、白居易所寫入樂的「新樂府」詩，強調詩歌反映民瘼的寫實諷諭精神，規勸男主角別盡是吟風弄月(E)安排男主角臨江翻閱《三國演義》，誦讀卷首的〈臨江仙〉：「滾滾長江東逝水，浪花淘盡英雄」，以烘托劇中的歷史蒼茫之感
111年學測-國文科第30題,ABD,, 關於下文的寫法與文意，敘述適當的是：新雨後，綠蕪如髮，園蔬葉葉，青滿畦徑。啟扉視之，知一年春事又將爛漫矣。家人間擷作羹，劣得一飽。野香拂拂，從匕箸間出，誠有如子瞻所謂飽霜雪之精、味含土膏者。獨憐此物沒蓬蒿中，與貧士為伍，寒窗一嚼，勝十日太牢，甚不可進於達官貴人、鐘鳴鼎食、芍藥饌、朱砂羹之口。今中原嗷嗷，道殣相屬，雁糞榆皮，所在仰以為命。甚且折骨解肢，與烏鳶爭攫啄之利。吁，可悲也！彼達官貴人日啖醲鮮，當翠袖奉卮，華茵度夢時，亦曾念及野人藜藿不繼無耶？昔人曰：民不可有此色，士大夫不可無此味。知言哉！（龔鼎孳〈吃野菜說〉）(A)本文先敘眼中所見春景，繼而談及野菜之味，接著再論心中所感，最後歸結到對士大夫的期許(B)作者援引蘇軾之文，表達野菜飽含天地精華，並認為對未得功名的寒士而言，野菜的滋味勝過太牢之饌(C)文中提到「中原」的現況是：發生饑荒，路有餓莩，而烏鳶甚至還與饑民搶食其賴以維生的雁糞、榆皮(D)本文出現兩次「達官貴人」，前次意指野菜不可能入其華宴，第二次批判他們對於下層人民生活的漠然(E)「不可有」，意指不可讓人民有如菜的面色；「不可無」，指士大夫須食野菜，方能回歸素樸自然之味
111年學測-國文科第31題,CE,,讀書以過目成誦為能，最是不濟事。眼中了了，心下匆匆，方寸無多，往來應接不暇，如看場中美色，一眼即過，與我何與也。千古過目成誦，孰有如孔子者乎？讀《易》至韋編三絕，不知翻閱過幾千百遍來，微言精義，愈探愈出，愈研愈入，愈往而不知其所窮。雖生知安行之聖，不廢困勉下學之功也。東坡讀書不用兩遍，然其在翰林讀〈阿房宮賦〉至四鼓，老吏苦之，坡洒然不倦，豈以一過即記，遂了其事乎！惟虞世南、張睢陽、張方平，平生書不再讀，迄無佳文。且過輒成誦，又有無所不誦之陋。即如《史記》百三十篇中，以〈項羽本紀〉為最，而〈項羽本紀〉中，又以鉅鹿之戰、鴻門之宴、垓下之會為最。反覆誦觀，可欣可泣，在此數段耳。若一部《史記》，篇篇都讀，字字都記，豈非沒分曉的鈍漢！（鄭燮〈濰縣署中寄舍弟墨第一書〉）上文對「讀書」一事的舉證與說明，敘述適當的是：(A)以孔子讀《易》韋編三絕為例，說明孔子讀書有過目成誦的本領(B)以蘇軾讀〈阿房宮賦〉為例，說明夜闌人靜時更能領略讀書況味(C)以孔子和蘇軾為例，說明讀書貴在鑽研不懈，而非只是迅速瀏覽(D)以虞世南書不再讀而迄無佳文為例，說明盡信書不如無書的道理(E)以〈項羽本紀〉的內容情節為例，說明讀書必須懂得慎擇和精讀
111年學測-國文科第32題,AB,,讀書以過目成誦為能，最是不濟事。眼中了了，心下匆匆，方寸無多，往來應接不暇，如看場中美色，一眼即過，與我何與也。千古過目成誦，孰有如孔子者乎？讀《易》至韋編三絕，不知翻閱過幾千百遍來，微言精義，愈探愈出，愈研愈入，愈往而不知其所窮。雖生知安行之聖，不廢困勉下學之功也。東坡讀書不用兩遍，然其在翰林讀〈阿房宮賦〉至四鼓，老吏苦之，坡洒然不倦，豈以一過即記，遂了其事乎！惟虞世南、張睢陽、張方平，平生書不再讀，迄無佳文。且過輒成誦，又有無所不誦之陋。即如《史記》百三十篇中，以〈項羽本紀〉為最，而〈項羽本紀〉中，又以鉅鹿之戰、鴻門之宴、垓下之會為最。反覆誦觀，可欣可泣，在此數段耳。若一部《史記》，篇篇都讀，字字都記，豈非沒分曉的鈍漢！（鄭燮〈濰縣署中寄舍弟墨第一書〉）書信語言必須考慮寫信人與收信人的身分、關係。若依據上文鄭燮寫信給堂弟鄭墨的情境，適當的「信封啟封詞／提稱語／結尾頌詞」是：(A)大啟／左右／大安 (B)台啟／足下／近安(C)敬啟／惠鑒／文安 (D)鈞啟／如晤／勛安(E)收啟／壇席／福安
111年學測-國文科第33題,B,,甲: 道士笑曰：「我固謂不能作苦，今果然。明早當遣汝行。」王曰：「弟子操作多日，師略授小技，此來為不負也。」道士問：「何術之求？」王曰：「每見師行處，牆壁所不能隔，但得此法足矣。」道士笑而允之。乃傳以訣，令自咒畢，呼曰：「入之！」王面牆不敢入。又曰：「試入之。」王果從容入，及牆而阻。道士曰：「俯首輒入，勿逡巡！」王果去牆數步，奔而入，及牆，虛若無物，回視，果在牆外矣。大喜，入謝。道士曰：「歸宜潔持，否則不驗。」遂助資斧遣之歸。抵家，自詡遇仙，堅壁所不能阻。妻不信。王效其作為，去牆數尺，奔而入；頭觸硬壁，驀然而踣。妻扶視之，額上墳起如巨卵焉。妻揶揄之。王慚忿，罵老道士之無良而已。（蒲松齡《聊齋志異・勞山道士》)乙: 奇門遁甲之書，所在多有，然皆非真傳。真傳不過口訣數語，不著諸紙墨也。德州宋先生清遠言：曾訪一友，友留之宿，曰：「良夜月明，觀一戲劇可乎？」因取凳十餘，縱橫布院中，與清遠明燭飲堂上。二鼓後，見一人踰垣入，環轉階前，每遇一凳，輒蹣跚，努力良久，乃跨過。始而順行，曲踊一二百度；轉而逆行，又曲踊一二百度。疲極踣臥，天已向曙矣。友引至堂上，詰問何來。叩首曰：「吾實偷兒，入宅以後，惟見層層皆短垣，愈越愈不能盡，窘而退出，又愈越愈不能盡，故困頓見擒，死生惟命。」友笑遣之。謂清遠，曰：「昨卜有此偷兒來，故戲以小術。」問：「此何術？」曰：「奇門法也。他人得之，恐召禍；君真端謹，如願學，當授君。」清遠謝不願。友太息曰：「願學者不可傳，可傳者不願學，此術其終絕矣。」意若有失，悵悵送之返。（紀昀《閱微草堂筆記・如是我聞二》)上引甲、乙二文皆以記敘為主。關於文中運用的寫作手法，敘述最適當的是：（占2分，單選題）(A)甲文從頭至尾順時敘寫；乙文「二鼓後，……友笑遣之」則是在順時敘寫之外插補的追憶(B)甲文未見作者現身說法；乙文則隱然有作者身影，且於述說宋清遠及其友人的故事前表達看法(C)甲文的「牆」是王生的學習場所，也象徵王生的心理障礙；乙文的「短垣」是偷兒的關卡，也象徵宋清遠畏苦怕難(D)甲文藉妻「揶揄」與王生「慚忿」的對比，凸顯王生的愧疚；乙文藉宋清遠「謝」與友人「悵然」的對比，凸顯宋清遠的清高
111年學測-國文科第37題,B,,卡夫卡說：「世上有無窮的希望，只是不屬於我們。」他筆下的人物，都致力於看似可及的目標，卻始終搆不到成功的邊。在這驟然黯淡的世界，把卡夫卡的話反過來講好像也通：「世上毫無希望，除了屬於我們的希望。」我講的是氣候變遷。人們絞盡腦汁想控制碳排放，實在頗有卡夫卡小說的氣氛。我常聽人說：只要眾志成城，就能「解決」氣候變遷問題—在1988年有科學證據時，這可能是事實，但過去三十年，排放到大氣中的碳，卻相當於兩百年來工業化社會的碳排放量。科學家研判：倘若全球平均溫度上升超過2℃，大勢將無可挽回。「政府間氣候變遷專門委員會」的說法是：要把上升溫度控制在2℃以內，必須在「下一個」三十年間，把淨排放降到零。決策人士所提的解方，在我看來應有幾個先決條件。首先，製造汙染的國家得關閉大部分能源與運輸的基礎設施。根據《自然》期刊某篇論文的說法，現有全球基礎設施倘若運作到正常壽命終止，碳排放量將超出大災難來臨前所能接受的限額—這還不包括數千個施工中和已規劃的計畫。其次，應有周全的能源政策。說到這裡，不得不提個笑話—歐盟使用生質燃料，卻使印尼因種植油棕樹、採收棕櫚油而加速濫伐。最後，人人對受限的生活必須照單全收，為後世、為遠方受威脅的國家忍受不便。你可以說我悲觀，但我實在不覺得人們能在短期內貫徹解方。有些行動派人士主張，若公開承認問題無法解決，會降低大眾採取改善行動的意願。這讓我想到某些宗教領袖，生怕大眾若少了永遠得救的保證，就懶得循規蹈矩。我因此很好奇，倘若我們決定告訴自己真相，接下來會如何？長遠來說，當溫度越過無法回頭的點，我們只能接受世界的變化。但短期來看，碳排放減半，多少可延緩面對臨界點的時間。宗教改革時有個教義問題：行善是因為能進天堂？或單純因為行善是好事？如今儘管「天堂」是個問號，你還是很清楚，如果人人行善，世界就可能更好。（改寫自強納森‧法蘭岑〈倘若我們不再假裝〉）下列2021年的新聞，能印證作者「悲觀面」想法的是：（占2分，單選題）○1 已開發國家承諾於2023年前，每年提供1000億美元協助開發中國家因應氣候變遷○2 英、美等國承諾，2022年底前終止海外未減排化石燃料的直接投資，日、韓等大金主國未加入連署○3 懸宕多年的《巴黎協定》全球碳交易市場規則，於氣候峰會確立架構，有助於政府與企業交換碳權○4 印度提議將氣候峰會協定的措辭，由碳排放「逐步淘汰」改為「逐步減少」，獲中國、伊朗、南非等國支持(A)○1○3 (B)○2○4 (C)○1○3○4 (D)○1○2○4
