info,answer,explanation,question
109年學測-社會科第56題,D,由題幹可知，此種行為有空間分工之概念，促成專業市鎮的產生，故選(D)。,"56. ◎ 某一時期起，商人從外地運來棉花，農家女子在家將棉花紡成棉紗，再織成棉布。農民家庭男耕女織的運作模式日漸明顯，而商人定期收集棉布，運往城鎮染色、整平，即可上市販售。請問：55. 關於當時臺籍「志願兵」的討論，下列何者正確？(A)在志願兵實施以前，臺灣人即有服兵役的義務, (B)志願兵是皇民化運動中，戰爭動員的一種方式, (C)志願兵沒有條件限制，只要願意為國犧牲即可, (D)考量地緣及民族因素，志願兵大多被派往華北, (A)戰國時期，男耕女織成為編戶齊民的主要生產形態, (B)魏晉時期，以布帛為貨幣，故紡織成為重要的產業, (C)宋代，為追求北方邊境和平，需不斷提供遼夏布帛, (D)明代，商業發達，產銷棉布為主的專業化市鎮興起"
109年學測-社會科第59題,B,中國東南沿海為僑鄉，山多平原少。,"59. 當地人口常往海外移出，最可能與其具有下列哪項環境特色有關？(A)位處缺水區，環境負載力不足, (B)山多平原少，農業生產力較低, (C)多峽灣海岸，外來船隻易停泊, (D)針葉林廣布，造船材料較豐富"
109年學測-社會科第60題,C,從地圖可知已有美洲大陸，但陸塊形狀畫的細小扭曲，整體構圖仍不構精確，可知為哥倫布探訪美洲新大陸之後之大航海時代。故選(C)。,"60. ◎ 地圖幫助人們以空間的方式來理解世界中的事物、概念、情況、過程或事件。圖 13 為一幅繪製於某時期的世界地圖，蘊含著當時人對世界的觀察與理解。圖面正中間的區域，一直是東西文化交流頻繁之地，在現代也具有重要的戰略地位。2018 年甲處水域的鄰近各國召開會議並簽署公約，以確保各國的政治、經濟利益。請問：- 15 -109年學測 第 16 頁社會考科 共 19 頁圖13 繪製於何時？(A)八世紀，阿拉伯帝國從北非進入伊比利半島後, (B)十一世紀，羅馬天主教廷發動十字軍運動之時, (C)十六世紀，哥倫布最後一次探訪美洲新大陸後, (D)十九世紀，歐洲的列強協議瓜分非洲大陸之時"
109年學測-社會科第62題,A,歐洲殖民開發美洲初期，自西非輸入大量黑人作為開墾主力。故選(A)。,"62. ◎ 十五世紀中葉，葡萄牙人在大西洋東部海域馬德拉群島開始種植甘蔗；十六世紀中葉，葡萄牙殖民巴西以後，又在當地發展蔗糖產業。由於蔗糖屬於勞力密集產業，於是引進大量外來勞工。請問：61. 題文提及的甲處戰略地位，最可能指的是下列何者？(A)歐盟政治軍事勢力向東擴張的跳板 (B)控制俄羅斯出入地中海的航道扼塞, (C)北美西岸與亞洲大圓航線必經之處 (D)當地蘊藏豐富的石油與天然氣資源, (A)非洲黑人 (B)華工 (C)歐洲罪犯 (D)北美印第安人"
109年學測-社會科第63題,B,中南美洲氣候適合種植甘蔗。,"63. 題文中的葡萄牙人選擇發展蔗糖產業之區位考量，最可能為下列何者？(A)產地鄰近美國，加上蔗糖不耐久放，故蔗糖需快速運到市場, (B)母國地處溫帶，國內並不適合種蔗，故尋找熱帶殖民地種蔗, (C)產地水力充沛，地勢高低落差明顯，故可提供製糖電力資源, (D)母國人力不足，多投入馬鈴薯生產，故需要到海外招工種蔗, "
109年學測-社會科第64題,B,19 世紀前期主導貿易的是「郊商」，故選(B)。,64. ◎ 十九世紀前期，張三從寧波來艋舺採購樟腦，計畫運回浙江、上海銷售，同時也運來綢緞、布帛等貨品來臺銷售。請問： 第 17 頁 109年學測 共 19 頁 社會考科(A)東印度公司 (B)北郊 (C)怡和洋行 (D)三井會社
109年學測-社會科第65題,C,減少。故答案為(C)。,"65. ◎ 十九世紀前期，張三從寧波來艋舺採購樟腦，計畫運回浙江、上海銷售，同時也運來綢緞、布帛等貨品來臺銷售。請問：65. 張三的貿易行為，對上述地區的樟腦市場與布帛市場有何影響？(A)臺灣布帛市場的消費者剩餘上升，生產者剩餘上升, (B)臺灣布帛市場的消費者剩餘下降，生產者剩餘上升, (C)上海樟腦市場的消費者剩餘上升，生產者剩餘下降, (D)上海樟腦市場的消費者剩餘下降，生產者剩餘下降"
109年學測-社會科第66題,C,由緯度判斷(C)位於北部丘陵地區，考慮最近鄰原則，該地距離艋舺最近。,66. 學生欲了解當時樟腦生產的事蹟，規劃實察點位。若考量最近鄰原則，下列四 張臺灣樟樹砍伐分布圖（灰底為樟樹砍伐區域）中，何者最可能包含了當時製 腦樟樹的砍伐地點？ 120.50°E 120.75°E 121.00°E 121.00°E 121.25°E N ° N 5 2 5°(A) (B)
109年學測-社會科第23題,A,題幹「美國在東亞，從日本、韓國到菲律賓，推動的一連串土改之一環」為美國之戰後(冷戰時期)圍堵政策的防線，並與反共有關。,"23. 242 . N ° N 0 30 . 0 0° 2 4. 2 121.25°E 121.50°E 120.75°E 121.00°E 121.25°E N N 5 247° . 5 237° . N ° N 0 ° 5 0 3. 5 2 4. 2(C) (D), "
109年學測-社會科第67題,B,題幹「維護生態環境」以及「建立品牌和產銷履歷」可知其具有「生態農業」及「精緻農業」。,67. ◎ 資料一：屏東種植紅豆的農民，過去為避免鳥害造成農損，會利用毒餌造成小型鳥類死亡，進而導致撿食的老鷹跟著中毒。近來因維護生態環境，農夫改變耕作方式，在播種期不毒鳥、採收時不用落葉劑，以新創農業的方式建立「老鷹紅豆」品牌以及產銷履歷。雖然生產紅豆的成本上升，但有效提升消費者對產品的評價，使市場銷售價格與數量都大幅提升。老鷹紅豆的契作地區主要在屏東東港和萬丹一帶。資料二：萬丹聚落形成於明末，曾在清代民變中扮演重要角色，朱一貴事件時，粵籍義民即在「萬丹社」的上帝廟誓師起義。「社」在清代一般是指「熟番」村落，但並非自古如此。例如，鄭氏時期，主政者推行屯田，就曾用「社」作為屯墾村落之名；當時的軍備圖則分別以「番社」和「民社」來標示「番」、「漢」聚落。在清朝治臺初期的地圖中，即有「後勁社」、「左營社」等和「熟番」無關的村落名，「萬丹社」也是如此。根據上述兩則資料，請問： 109年學測 第 18 頁 社會考科 共 19 頁 甲、生態農業 乙、粗放農業 丙、休閒農業 丁、精緻農業(A)甲乙 (B)甲丁 (C)乙丙 (D)丙丁
109年學測-社會科第68題,B,題文產生紅豆成本上升，消費者評價提升，故供給減少，需求增加，且 Q 與 P 皆提升。,"68. ◎ 資料一：屏東種植紅豆的農民，過去為避免鳥害造成農損，會利用毒餌造成小型鳥類死亡，進而導致撿食的老鷹跟著中毒。近來因維護生態環境，農夫改變耕作方式，在播種期不毒鳥、採收時不用落葉劑，以新創農業的方式建立「老鷹紅豆」品牌以及產銷履歷。雖然生產紅豆的成本上升，但有效提升消費者對產品的評價，使市場銷售價格與數量都大幅提升。老鷹紅豆的契作地區主要在屏東東港和萬丹一帶。資料二：萬丹聚落形成於明末，曾在清代民變中扮演重要角色，朱一貴事件時，粵籍義民即在「萬丹社」的上帝廟誓師起義。「社」在清代一般是指「熟番」村落，但並非自古如此。例如，鄭氏時期，主政者推行屯田，就曾用「社」作為屯墾村落之名；當時的軍備圖則分別以「番社」和「民社」來標示「番」、「漢」聚落。在清朝治臺初期的地圖中，即有「後勁社」、「左營社」等和「熟番」無關的村落名，「萬丹社」也是如此。根據上述兩則資料，請問：68. 根據題文，以下何者最可以表現屏東紅豆由傳統產銷方式到新創品牌後，其市 場供給與需求的變動情形？(A)供給線上移，需求線上移，且前者移動幅度大於後者, (B)供給線上移，需求線上移，且後者移動幅度大於前者, (C)供給線上移，需求線下移，且後者移動幅度大於前者, (D)供給線下移，需求線上移，且前者移動幅度大於後者"
109年學測-社會科第69題,C,題幹中舉鄭式時期「社」發展的脈絡，社不見得是用來命名「番」社，亦有用於屯墾村落，故選(C)。 ,"69. 我們一般認為「社」是指「熟番」村落，但萬丹「社」的出現，顯然提供了另 一種看法。就題文來看，萬丹社的例子最適合從下列哪一歷史脈絡來解讀？ 背 面 還 有 試 題(A)粵民開發與熟番地權的關係, (B)義民形象被塑造的演變過程, (C)鄭氏在當地開發的歷史痕跡, (D)民間信仰與地名命名之關聯, "
109年學測-社會科第70題,A,低地國原為哈布斯堡王朝(西屬尼德蘭)，自十六世紀晚期北方省分組成荷蘭共和國開始反抗西班牙統治，最終於三十年戰爭後西發利亞和約確認其獨立。故選(A)。,"70. ◎ 比利時是由多語言族群組成的聯邦體制國家，包括法語、荷語和德語等語言族群，其分布區域主要與鄰國居民通用的語言有關，圖 14 為該國的語言分區圖。這三種語言分布彼此明顯區隔，並成為該國自治行政區劃分的重要依據之一。比利時之所以成為多語言族群的國家，與其特殊的歷史發展關係密切。比利時原與荷蘭及盧森堡組成所謂的低地國，但經過十六、十七世紀的連年戰爭，其中的十七個省分分裂，最後形成比利時以及荷蘭兩個國家。由於族群和語言因素，現今比利時沒有任何一個政黨可以橫跨不同語言區而獲得全國性的支持，甚至在 2010 年國會大選之後，比利時各政黨的組閣談判長達 541 天，最後才順利組織政府，成為全球在和平時代裡無政府圖14時期最長的國家。請問： 第 19 頁 109年學測 共 19 頁 社會考科 爭最可能是下列何者？(A)三十年戰爭, (B)英法七年戰爭, (C)拿破崙戰爭, (D)普法戰爭"
109年學測-社會科第71題,D,由圖 14(左方為北方)位置分布可知，甲:荷語區 乙:法語區 丙:德語區。,"71. ◎ 比利時是由多語言族群組成的聯邦體制國家，包括法語、荷語和德語等語言族群，其分布區域主要與鄰國居民通用的語言有關，圖 14 為該國的語言分區圖。這三種語言分布彼此明顯區隔，並成為該國自治行政區劃分的重要依據之一。比利時之所以成為多語言族群的國家，與其特殊的歷史發展關係密切。比利時原與荷蘭及盧森堡組成所謂的低地國，但經過十六、十七世紀的連年戰爭，其中的十七個省分分裂，最後形成比利時以及荷蘭兩個國家。由於族群和語言因素，現今比利時沒有任何一個政黨可以橫跨不同語言區而獲得全國性的支持，甚至在 2010 年國會大選之後，比利時各政黨的組閣談判長達 541 天，最後才順利組織政府，成為全球在和平時代裡無政府圖14時期最長的國家。請問：71. 圖 14 的甲、乙、丙最可能分別為下列哪種語言的分布區？(A)法語、德語、荷語, (B)法語、荷語、德語, (C)荷語、德語、法語, (D)荷語、法語、德語"
109年學測-社會科第72題,A,題文「無任何一政黨過半」，「組閣後才順利組成政府」，因此為多黨制與內閣制。 ,"72. 依據題文資訊判斷比利時近二十年的政黨和政府體制，下列推論何者最適當？(A)其政黨體制為多黨制，且無任何政黨在國會席次過半, (B)其政黨體制為一大黨多小黨制，但該大黨席次未過半, (C)其政府體制為由國家元首和內閣共享行政權的混合制, (D)其政府體制為國家元首同時為最高行政首長的總統制, "
